0,3,2,4,10,9,11,6,19,5,8,21,14,12,15,1,13,7,17,16,24,18,23,20,22
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
45;7223543130371895193;226;1757.757333
0,3,2,19,4,5,10,9,11,6,8,14,21,12,15,1,13,7,22,20,23,18,24,16,17
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
46;4350234967155519396;226;1747.443625
0,3,2,19,6,11,9,10,4,5,8,21,14,12,15,1,13,7,17,16,24,18,23,20,22
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
47;10524526614539617298;226;1747.520291
0,3,2,4,10,5,11,9,19,6,8,14,21,12,15,1,13,7,22,20,23,18,24,16,17
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
48;3004527168784687515;226;1542.440958
0,3,2,4,5,10,9,11,6,19,8,14,21,1,15,12,13,7,17,16,24,18,23,20,22
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
49;3975454624479931874;226;1424.686166
0,3,2,4,10,9,11,6,19,5,8,14,21,12,15,1,13,7,17,16,24,18,23,20,22
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
50;1666912681748276242;226;1432.250875
0,3,2,4,10,5,19,9,11,6,8,21,14,12,15,1,13,7,17,16,24,18,23,20,22
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
best;9176377229071207081;226;2016.938667
0,3,2,4,10,5,19,9,11,6,8,21,14,12,15,1,13,7,17,16,24,18,23,20,22
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2
